TIME_ID;UNIQUE_ID;CASE_NUMBER;DATE;MONTH;DAY_OF_WEEK;HOUR
26350;SHOOT-JA446420-#1;JA446420;2017-09-25;9;2;17
26351;SHOOT-JA331952-#1;JA331952;2017-07-02;7;1;20
26352;SHOOT-JA331996-#1;JA331996;2017-07-02;7;1;21
26353;SHOOT-JA332454-#1;JA332454;2017-07-03;7;2;9
26354;SHOOT-JA333225-#1;JA333225;2017-07-03;7;2;18
26355;SHOOT-JA333519-#1;JA333519;2017-07-03;7;2;23
26356;SHOOT-JA334151-#1;JA334151;2017-07-04;7;3;15
26357;SHOOT-JA334523-#1;JA334523;2017-07-04;7;3;21
26358;SHOOT-JA334549-#1;JA334549;2017-07-04;7;3;22
26359;SHOOT-JA449346-#1;JA449346;2017-09-27;9;4;17
26360;SHOOT-JA334574-#1;JA334574;2017-07-04;7;3;22
26361;SHOOT-JA334604-#1;JA334604;2017-07-04;7;3;23
26362;SHOOT-JA449412-#1;JA449412;2017-09-27;9;4;18
26363;SHOOT-JA334661-#1;JA334661;2017-07-04;7;3;23
26364;SHOOT-JA334699-#1;JA334699;2017-07-05;7;4;0
26365;SHOOT-JA449679-#1;JA449679;2017-09-28;9;5;0
26366;SHOOT-HZ112444-#1;HZ112444;2016-01-12;1;3;1
26367;SHOOT-JA334738-#1;JA334738;2017-07-05;7;4;0
26368;SHOOT-JA334793-#1;JA334793;2017-07-05;7;4;0
26369;SHOOT-JA337331-#1;JA337331;2017-07-06;7;5;18
26370;SHOOT-JA337409-#1;JA337409;2017-07-06;7;5;18
26371;SHOOT-JA450292-#1;JA450292;2017-09-28;9;5;15
26372;SHOOT-JA450532-#1;JA450532;2017-09-28;9;5;17
26373;SHOOT-JA337534-#1;JA337534;2017-07-06;7;5;20
26374;SHOOT-JA338854-#1;JA338854;2017-07-07;7;6;20
26375;SHOOT-JA339138-#1;JA339138;2017-07-08;7;7;1
26376;SHOOT-JA339480-#1;JA339480;2017-07-08;7;7;11
26377;SHOOT-JA340248-#1;JA340248;2017-07-08;7;7;21
26378;SHOOT-JA340510-#1;JA340510;2017-07-09;7;1;3
26379;SHOOT-HZ116016-#1;HZ116016;2016-01-14;1;5;22
26380;SHOOT-JA341117-#1;JA341117;2017-07-09;7;1;16
26381;SHOOT-JA341341-#1;JA341341;2017-07-09;7;1;17
26382;SHOOT-JA341485-#1;JA341485;2017-07-09;7;1;22
26383;SHOOT-JA341522-#1;JA341522;2017-07-09;7;1;22
26384;SHOOT-JA341593-#1;JA341593;2017-07-10;7;2;1
26385;SHOOT-JA453323-#1;JA453323;2017-09-30;9;7;20
26386;SHOOT-JA453594-#1;JA453594;2017-10-01;10;1;2
26387;SHOOT-JA342876-#1;JA342876;2017-07-10;7;2;21
26388;SHOOT-JA342900-#1;JA342900;2017-07-10;7;2;21
26389;SHOOT-JA343027-#1;JA343027;2017-07-10;7;2;22
26390;SHOOT-JA343636-#1;JA343636;2017-07-11;7;3;13
26391;SHOOT-JA344298-#1;JA344298;2017-07-11;7;3;22
26392;SHOOT-JA345943-#1;JA345943;2017-07-13;7;5;8
26393;SHOOT-JA346600-#1;JA346600;2017-07-13;7;5;17
26394;SHOOT-JA346966-#1;JA346966;2017-07-13;7;5;21
26395;SHOOT-JA346975-#1;JA346975;2017-07-13;7;5;21
26396;SHOOT-JA347846-#1;JA347846;2017-07-14;7;6;15
26397;SHOOT-JA348072-#1;JA348072;2017-07-14;7;6;16
26398;SHOOT-JA348478-#1;JA348478;2017-07-15;7;7;0
26399;SHOOT-JA348581-#1;JA348581;2017-07-15;7;7;2
26400;SHOOT-JA456924-#1;JA456924;2017-10-03;10;3;16
26401;SHOOT-JA348608-#1;JA348608;2017-07-15;7;7;4
26402;SHOOT-JA348953-#1;JA348953;2017-07-15;7;7;12
26403;SHOOT-JA349436-#1;JA349436;2017-07-15;7;7;19
26404;SHOOT-JA349489-#1;JA349489;2017-07-15;7;7;19
26405;SHOOT-JA457376-#1;JA457376;2017-10-03;10;3;22
26406;SHOOT-JA457467-#1;JA457467;2017-10-04;10;4;0
26407;SHOOT-JA349676-#1;JA349676;2017-07-15;7;7;23
26408;SHOOT-JA458481-#1;JA458481;2017-10-04;10;4;19
26409;SHOOT-JA458612-#1;JA458612;2017-10-04;10;4;20
26410;SHOOT-JA458727-#1;JA458727;2017-10-04;10;4;22
26411;SHOOT-JA349678-#1;JA349678;2017-07-15;7;7;23
26412;SHOOT-JA349815-#1;JA349815;2017-07-16;7;1;1
26413;SHOOT-JA349857-#1;JA349857;2017-07-16;7;1;2
26414;SHOOT-JA349927-#1;JA349927;2017-07-16;7;1;4
26415;SHOOT-JA350907-#1;JA350907;2017-07-16;7;1;22
26416;SHOOT-JA351045-#1;JA351045;2017-07-17;7;2;1
26417;SHOOT-JA351811-#1;JA351811;2017-07-17;7;2;15
26418;SHOOT-JA352351-#1;JA352351;2017-07-17;7;2;16
26419;SHOOT-JA352530-#1;JA352530;2017-07-18;7;3;0
26420;SHOOT-JA354383-#1;JA354383;2017-07-19;7;4;11
26421;SHOOT-JA354568-#1;JA354568;2017-07-19;7;4;13
26422;SHOOT-JA354785-#1;JA354785;2017-07-19;7;4;15
26423;SHOOT-JA354880-#1;JA354880;2017-07-19;7;4;16
26424;SHOOT-JA354935-#1;JA354935;2017-07-19;7;4;17
26425;SHOOT-JA355081-#1;JA355081;2017-07-19;7;4;18
26426;SHOOT-JA461604-#1;JA461604;2017-10-06;10;6;23
26427;SHOOT-JA355518-#1;JA355518;2017-07-20;7;5;6
26428;SHOOT-JA356519-#1;JA356519;2017-07-20;7;5;19
26429;SHOOT-JA356784-#1;JA356784;2017-07-21;7;6;0
26430;SHOOT-JA462733-#2;JA462733;2017-10-07;10;7;23
26431;SHOOT-JA462809-#3;JA462809;2017-10-08;10;1;1
26432;SHOOT-JA462833-#1;JA462833;2017-10-08;10;1;2
26433;SHOOT-JA462837-#1;JA462837;2017-10-08;10;1;2
26434;SHOOT-JA462864-#1;JA462864;2017-10-08;10;1;3
26435;SHOOT-JA358045-#1;JA358045;2017-07-21;7;6;21
26436;SHOOT-JA359172-#1;JA359172;2017-07-22;7;7;19
26437;SHOOT-JA359194-#1;JA359194;2017-07-22;7;7;20
26438;SHOOT-JA359209-#1;JA359209;2017-07-22;7;7;19
26439;SHOOT-JA359376-#1;JA359376;2017-07-21;7;6;20
26440;SHOOT-JA359554-#1;JA359554;2017-07-23;7;1;2
26441;SHOOT-JA359588-#1;JA359588;2017-07-23;7;1;3
26442;SHOOT-JA463961-#1;JA463961;2017-10-09;10;2;1
26443;SHOOT-JA359900-#1;JA359900;2017-07-23;7;1;11
26444;SHOOT-JA360527-#1;JA360527;2017-07-23;7;1;20
26445;SHOOT-JA360754-#1;JA360754;2017-07-24;7;2;0
26446;SHOOT-JA362417-#1;JA362417;2017-07-24;7;2;21
26447;SHOOT-JA363118-#1;JA363118;2017-07-25;7;3;17
26448;SHOOT-JA465230-#1;JA465230;2017-10-10;10;3;0
26449;SHOOT-JA363409-#1;JA363409;2017-07-25;7;3;20
26450;SHOOT-JA363465-#1;JA363465;2017-07-25;7;3;20
26451;SHOOT-JA363665-#2;JA363665;2017-07-26;7;4;1
26452;SHOOT-JA467650-#1;JA467650;2017-10-11;10;4;18
26453;SHOOT-JA467677-#1;JA467677;2017-10-11;10;4;19
26454;SHOOT-JA364535-#1;JA364535;2017-07-26;7;4;13
26455;SHOOT-JA366157-#1;JA366157;2017-07-27;7;5;19
26456;SHOOT-JA468628-#1;JA468628;2017-10-12;10;5;15
26457;SHOOT-JA469034-#1;JA469034;2017-10-12;10;5;20
26458;SHOOT-JA366501-#1;JA366501;2017-07-28;7;6;1
26459;SHOOT-JA366625-#1;JA366625;2017-07-28;7;6;5
26460;SHOOT-JA469909-#1;JA469909;2017-10-13;10;6;15
26461;SHOOT-JA367506-#1;JA367506;2017-07-28;7;6;18
26462;SHOOT-JA368277-#1;JA368277;2017-07-29;7;7;10
26463;SHOOT-JA369030-#1;JA369030;2017-07-29;7;7;20
26464;SHOOT-JA369203-#1;JA369203;2017-07-23;7;1;23
26465;SHOOT-JA473746-#1;JA473746;2017-10-16;10;2;19
26466;SHOOT-JA369354-#1;JA369354;2017-07-30;7;1;2
26467;SHOOT-JA474304-#1;JA474304;2017-10-17;10;3;9
26468;SHOOT-JA474693-#1;JA474693;2017-10-17;10;3;14
26469;SHOOT-JA370083-#1;JA370083;2017-07-30;7;1;16
26470;SHOOT-JA370441-#1;JA370441;2017-07-30;7;1;22
26471;SHOOT-JA475226-#1;JA475226;2017-10-17;10;3;21
26472;SHOOT-JA371855-#1;JA371855;2017-07-31;7;2;20
26473;SHOOT-JA475323-#1;JA475323;2017-10-17;10;3;23
26474;SHOOT-JA475947-#1;JA475947;2017-10-18;10;4;14
26475;SHOOT-JA371916-#1;JA371916;2017-07-31;7;2;21
26476;SHOOT-JA372057-#1;JA372057;2017-08-01;8;3;0
26477;SHOOT-JA373158-#1;JA373158;2017-08-01;8;3;18
26478;SHOOT-JA374249-#1;JA374249;2017-08-02;8;4;14
26479;SHOOT-JA374915-#1;JA374915;2017-08-02;8;4;23
26480;SHOOT-JA375511-#1;JA375511;2017-08-03;8;5;13
26481;SHOOT-JA377678-#1;JA377678;2017-08-04;8;6;11
26482;SHOOT-JA378962-#1;JA378962;2017-08-05;8;7;22
26483;SHOOT-JA379302-#1;JA379302;2017-08-06;8;1;3
26484;SHOOT-JA380483-#1;JA380483;2017-08-06;8;1;23
26485;SHOOT-JA380620-#1;JA380620;2017-08-07;8;2;3
26486;SHOOT-JA381675-#1;JA381675;2017-08-07;8;2;18
26487;SHOOT-JA381815-#1;JA381815;2017-08-07;8;2;19
26488;SHOOT-JA383343-#1;JA383343;2017-08-08;8;3;21
26489;SHOOT-JA384094-#1;JA384094;2017-08-09;8;4;13
26490;SHOOT-JA384101-#1;JA384101;2017-08-09;8;4;13
26491;SHOOT-JA481041-#1;JA481041;2017-10-22;10;1;5
26492;SHOOT-JA384845-#1;JA384845;2017-08-09;8;4;23
26493;SHOOT-JA481326-#1;JA481326;2017-10-22;10;1;13
26494;SHOOT-JA481447-#1;JA481447;2017-10-22;10;1;15
26495;SHOOT-JA386055-#1;JA386055;2017-08-10;8;5;19
26496;SHOOT-JA482678-#1;JA482678;2017-10-23;10;2;13
26497;SHOOT-JA387046-#1;JA387046;2017-08-11;8;6;15
26498;SHOOT-JA387586-#1;JA387586;2017-08-11;8;6;23
26499;SHOOT-JA387735-#1;JA387735;2017-08-12;8;7;2
26500;SHOOT-JA483213-#1;JA483213;2017-10-23;10;2;20
26501;SHOOT-JA387740-#1;JA387740;2017-08-12;8;7;2
26502;SHOOT-JA387828-#1;JA387828;2017-08-12;8;7;6
26503;SHOOT-JA388582-#1;JA388582;2017-08-12;8;7;18
26504;SHOOT-JA388728-#1;JA388728;2017-08-12;8;7;20
26505;SHOOT-JA388809-#1;JA388809;2017-08-12;8;7;22
26506;SHOOT-JA485858-#1;JA485858;2017-10-25;10;4;18
26507;SHOOT-JA388871-#1;JA388871;2017-08-12;8;7;23
26508;SHOOT-JA388900-#1;JA388900;2017-08-12;8;7;23
26509;SHOOT-JA389058-#1;JA389058;2017-08-13;8;1;3
26510;SHOOT-JA389088-#1;JA389088;2017-08-13;8;1;4
26511;SHOOT-JA389963-#1;JA389963;2017-08-13;8;1;21
26512;SHOOT-JA487597-#1;JA487597;2017-10-27;10;6;1
26513;SHOOT-JA391007-#1;JA391007;2017-08-14;8;2;17
26514;SHOOT-JA391377-#1;JA391377;2017-08-14;8;2;22
26515;SHOOT-JA391399-#1;JA391399;2017-08-14;8;2;22
26516;SHOOT-JA392028-#1;JA392028;2017-08-15;8;3;12
26517;SHOOT-JA392360-#1;JA392360;2017-08-15;8;3;15
26518;SHOOT-JA488770-#1;JA488770;2017-10-27;10;6;21
26519;SHOOT-JA392580-#1;JA392580;2017-08-15;8;3;17
26520;SHOOT-JA489021-#1;JA489021;2017-10-28;10;7;3
26521;SHOOT-JA489034-#1;JA489034;2017-10-28;10;7;3
26522;SHOOT-JA489046-#1;JA489046;2017-10-28;10;7;4
26523;SHOOT-JA393304-#1;JA393304;2017-08-16;8;4;11
26524;SHOOT-JA489970-#1;JA489970;2017-10-28;10;7;21
26525;SHOOT-JA490080-#1;JA490080;2017-10-28;10;7;23
26526;SHOOT-JA393791-#1;JA393791;2017-08-16;8;4;16
26527;SHOOT-JA490205-#1;JA490205;2017-10-29;10;1;1
26528;SHOOT-JA395584-#1;JA395584;2017-08-17;8;5;21
26529;SHOOT-JA491239-#1;JA491239;2017-10-29;10;1;23
26530;SHOOT-JA395705-#1;JA395705;2017-08-17;8;5;23
26531;SHOOT-JA395903-#1;JA395903;2017-08-18;8;6;6
26532;SHOOT-JA493918-#1;JA493918;2017-11-01;11;4;0
26533;SHOOT-JA397004-#1;JA397004;2017-08-18;8;6;21
26534;SHOOT-JA397276-#1;JA397276;2017-08-19;8;7;2
26535;SHOOT-JA397296-#1;JA397296;2017-08-19;8;7;1
26536;SHOOT-JA397319-#1;JA397319;2017-08-19;8;7;3
26537;SHOOT-JA397347-#1;JA397347;2017-08-19;8;7;4
26538;SHOOT-JA398242-#1;JA398242;2017-08-19;8;7;20
26539;SHOOT-JA398365-#1;JA398365;2017-08-19;8;7;21
26540;SHOOT-JA398468-#1;JA398468;2017-08-19;8;7;23
26541;SHOOT-JA398553-#1;JA398553;2017-08-20;8;1;1
26542;SHOOT-JA398576-#1;JA398576;2017-08-20;8;1;2
26543;SHOOT-JA398715-#1;JA398715;2017-08-20;8;1;7
26544;SHOOT-JA398759-#1;JA398759;2017-08-20;8;1;8
26545;SHOOT-JA399363-#1;JA399363;2017-08-20;8;1;17
26546;SHOOT-JA500221-#1;JA500221;2017-11-05;11;1;17
26547;SHOOT-JA500249-#1;JA500249;2017-11-05;11;1;18
26548;SHOOT-JA399377-#1;JA399377;2017-08-20;8;1;18
26549;SHOOT-JA399513-#1;JA399513;2017-08-20;8;1;20
26550;SHOOT-JA399576-#1;JA399576;2017-08-20;8;1;21
26551;SHOOT-JA400229-#1;JA400229;2017-08-21;8;2;12
26552;SHOOT-JA401357-#1;JA401357;2017-08-22;8;3;10
26553;SHOOT-JA402364-#1;JA402364;2017-08-22;8;3;23
26554;SHOOT-JA402473-#1;JA402473;2017-08-23;8;4;1
26555;SHOOT-JA402972-#1;JA402972;2017-08-23;8;4;13
26556;SHOOT-JA403624-#1;JA403624;2017-08-23;8;4;20
26557;SHOOT-JA403694-#1;JA403694;2017-08-23;8;4;21
26558;SHOOT-JA507341-#1;JA507341;2017-11-11;11;7;1
26559;SHOOT-JA403712-#1;JA403712;2017-08-23;8;4;22
26560;SHOOT-JA403766-#1;JA403766;2017-08-23;8;4;22
26561;SHOOT-JA508604-#1;JA508604;2017-11-12;11;1;3
26562;SHOOT-JA403839-#1;JA403839;2017-08-23;8;4;21
26563;SHOOT-JA404143-#1;JA404143;2017-08-24;8;5;10
26564;SHOOT-JA510172-#1;JA510172;2017-11-13;11;2;13
26565;SHOOT-JA405098-#1;JA405098;2017-08-25;8;6;0
26566;SHOOT-JA406157-#1;JA406157;2017-08-25;8;6;18
26567;SHOOT-JA406461-#1;JA406461;2017-08-25;8;6;22
26568;SHOOT-JA512243-#1;JA512243;2017-11-14;11;3;23
26569;SHOOT-JA406474-#1;JA406474;2017-08-26;8;7;0
26570;SHOOT-JA407479-#1;JA407479;2017-08-26;8;7;19
26571;SHOOT-JA407622-#1;JA407622;2017-08-26;8;7;23
26572;SHOOT-JA407772-#1;JA407772;2017-08-27;8;1;2
26573;SHOOT-JA408504-#1;JA408504;2017-08-27;8;1;18
26574;SHOOT-HZ167736-#1;HZ167736;2016-02-28;2;1;2
26575;SHOOT-JA408858-#1;JA408858;2017-08-28;8;2;1
26576;SHOOT-JA408883-#1;JA408883;2017-08-28;8;2;2
26577;SHOOT-JA410489-#1;JA410489;2017-08-29;8;3;11
26578;SHOOT-JA411056-#1;JA411056;2017-08-29;8;3;18
26579;SHOOT-JA517689-#1;JA517689;2017-11-19;11;1;10
26580;SHOOT-JA411361-#1;JA411361;2017-08-29;8;3;22
26581;SHOOT-JA519479-#1;JA519479;2017-11-20;11;2;17
26582;SHOOT-JA519586-#1;JA519586;2017-11-20;11;2;18
26583;SHOOT-JA412396-#1;JA412396;2017-08-30;8;4;18
26584;SHOOT-JA520807-#1;JA520807;2017-11-21;11;3;18
26585;SHOOT-JA412662-#1;JA412662;2017-08-30;8;4;21
26586;SHOOT-JA412718-#1;JA412718;2017-08-30;8;4;23
26587;SHOOT-HZ172504-#1;HZ172504;2016-03-02;3;4;21
26588;SHOOT-JA522028-#1;JA522028;2017-11-22;11;4;18
26589;SHOOT-JA523046-#1;JA523046;2017-11-23;11;5;21
26590;SHOOT-JA412723-#1;JA412723;2017-08-30;8;4;23
26591;SHOOT-JA413141-#1;JA413141;2017-08-31;8;5;10
26592;SHOOT-JA413610-#1;JA413610;2017-08-31;8;5;16
26593;SHOOT-JA413637-#1;JA413637;2017-08-31;8;5;16
26594;SHOOT-JA413975-#1;JA413975;2017-08-31;8;5;21
26595;SHOOT-JA414090-#1;JA414090;2017-09-01;9;6;0
26596;SHOOT-JA414192-#1;JA414192;2017-09-01;9;6;4
26597;SHOOT-JA414496-#1;JA414496;2017-09-01;9;6;11
26598;SHOOT-JA525020-#1;JA525020;2017-11-25;11;7;18
26599;SHOOT-JA414774-#1;JA414774;2017-09-01;9;6;14
26600;SHOOT-JA525252-#1;JA525252;2017-11-25;11;7;22
26601;SHOOT-JA414887-#1;JA414887;2017-09-01;9;6;15
26602;SHOOT-JA415452-#1;JA415452;2017-09-01;9;6;23
26603;SHOOT-JA526336-#1;JA526336;2017-11-26;11;1;21
26604;SHOOT-JA415576-#1;JA415576;2017-09-02;9;7;2
26605;SHOOT-JA416037-#1;JA416037;2017-09-02;9;7;13
26606;SHOOT-JA416788-#1;JA416788;2017-09-03;9;1;0
26607;SHOOT-JA527481-#1;JA527481;2017-11-27;11;2;18
26608;SHOOT-HZ178661-#1;HZ178661;2016-03-07;3;2;21
26609;SHOOT-HZ178680-#1;HZ178680;2016-03-07;3;2;22
26610;SHOOT-JA416804-#1;JA416804;2017-09-03;9;1;2
26611;SHOOT-JA529050-#1;JA529050;2017-11-28;11;3;22
26612;SHOOT-JA529158-#1;JA529158;2017-11-29;11;4;2
26613;SHOOT-JA417264-#1;JA417264;2017-09-03;9;1;14
26614;SHOOT-JA417880-#1;JA417880;2017-09-03;9;1;23
26615;SHOOT-JA418046-#1;JA418046;2017-09-04;9;2;4
26616;SHOOT-JA531058-#1;JA531058;2017-11-30;11;5;13
26617;SHOOT-JA419015-#1;JA419015;2017-09-04;9;2;23
26618;SHOOT-JA531574-#1;JA531574;2017-11-30;11;5;19
26619;SHOOT-JA420221-#1;JA420221;2017-09-05;9;3;19
26620;SHOOT-JA420356-#1;JA420356;2017-09-05;9;3;21
26621;SHOOT-JA531932-#1;JA531932;2017-12-01;12;6;7
26622;SHOOT-JA420540-#1;JA420540;2017-09-06;9;4;7
26623;SHOOT-JA421434-#1;JA421434;2017-09-06;9;4;19
26624;SHOOT-JA422940-#1;JA422940;2017-09-07;9;5;22
26625;SHOOT-JA423755-#1;JA423755;2017-09-08;9;6;16
26626;SHOOT-JA424004-#1;JA424004;2017-09-08;9;6;19
26627;SHOOT-JA424065-#1;JA424065;2017-09-08;9;6;21
26628;SHOOT-JA424501-#1;JA424501;2017-09-09;9;7;9
26629;SHOOT-JA424950-#1;JA424950;2017-09-09;9;7;15
26630;SHOOT-JA425332-#1;JA425332;2017-09-09;9;7;22
26631;SHOOT-JA425510-#1;JA425510;2017-09-10;9;1;2
26632;SHOOT-JA534493-#1;JA534493;2017-12-03;12;1;1
26633;SHOOT-JA425556-#1;JA425556;2017-09-10;9;1;4
26634;SHOOT-HZ183507-#1;HZ183507;2016-03-11;3;6;17
26635;SHOOT-JA426042-#1;JA426042;2017-09-10;9;1;15
26636;SHOOT-JA427743-#1;JA427743;2017-09-11;9;2;22
26637;SHOOT-JA427824-#1;JA427824;2017-09-12;9;3;1
26638;SHOOT-JA427899-#1;JA427899;2017-09-12;9;3;6
26639;SHOOT-JA536858-#1;JA536858;2017-12-04;12;2;20
26640;SHOOT-JA429045-#1;JA429045;2017-09-12;9;3;22
26641;SHOOT-JA429361-#1;JA429361;2017-09-13;9;4;9
26642;SHOOT-JA538173-#1;JA538173;2017-12-05;12;3;19
26643;SHOOT-JA538182-#1;JA538182;2017-12-05;12;3;19
26644;SHOOT-JA538422-#1;JA538422;2017-12-06;12;4;0
26645;SHOOT-JA538451-#1;JA538451;2017-12-06;12;4;1
26646;SHOOT-JA538454-#1;JA538454;2017-12-06;12;4;2
26647;SHOOT-JA429525-#1;JA429525;2017-09-13;9;4;10
26648;SHOOT-JA430288-#1;JA430288;2017-09-13;9;4;19
26649;SHOOT-JA431236-#1;JA431236;2017-09-14;9;5;15
26650;SHOOT-JA431446-#1;JA431446;2017-09-14;9;5;18
26651;SHOOT-JA431580-#1;JA431580;2017-09-14;9;5;19
26652;SHOOT-JA432056-#1;JA432056;2017-09-15;9;6;9
26653;SHOOT-JA432377-#1;JA432377;2017-09-15;9;6;13
26654;SHOOT-JA432536-#1;JA432536;2017-09-15;9;6;15
26655;SHOOT-JA432740-#1;JA432740;2017-09-15;9;6;16
26656;SHOOT-JA433174-#1;JA433174;2017-09-15;9;6;23
26657;SHOOT-JA433264-#1;JA433264;2017-09-16;9;7;2
26658;SHOOT-JA433324-#1;JA433324;2017-09-16;9;7;4
26659;SHOOT-JA434337-#1;JA434337;2017-09-16;9;7;21
26660;SHOOT-JA434443-#1;JA434443;2017-09-16;9;7;23
26661;SHOOT-JA434540-#1;JA434540;2017-09-17;9;1;1
26662;SHOOT-JA434561-#1;JA434561;2017-09-17;9;1;1
26663;SHOOT-JA434854-#1;JA434854;2017-09-17;9;1;9
26664;SHOOT-JA435077-#1;JA435077;2017-09-17;9;1;2
26665;SHOOT-JA435762-#1;JA435762;2017-09-18;9;2;1
26666;SHOOT-JA437145-#1;JA437145;2017-09-18;9;2;22
26667;SHOOT-JA437557-#1;JA437557;2017-09-19;9;3;11
26668;SHOOT-JA438068-#1;JA438068;2017-09-19;9;3;15
26669;SHOOT-JA438210-#1;JA438210;2017-09-19;9;3;17
26670;SHOOT-JA439208-#1;JA439208;2017-09-20;9;4;12
26671;SHOOT-JA439411-#1;JA439411;2017-09-20;9;4;16
26672;SHOOT-JA439825-#1;JA439825;2017-09-20;9;4;20
26673;SHOOT-JA440970-#1;JA440970;2017-09-21;9;5;17
26674;SHOOT-JA441263-#1;JA441263;2017-09-21;9;5;20
26675;SHOOT-JA545734-#1;JA545734;2017-12-11;12;2;22
26676;SHOOT-JA545811-#1;JA545811;2017-12-12;12;3;2
26677;SHOOT-JA442585-#2;JA442585;2017-09-22;9;6;19
26678;SHOOT-JA546508-#1;JA546508;2017-12-12;12;3;15
26679;SHOOT-JA442883-#1;JA442883;2017-09-23;9;7;1
26680;SHOOT-JA547263-#1;JA547263;2017-12-13;12;4;9
26681;SHOOT-JA442957-#1;JA442957;2017-09-23;9;7;3
26682;SHOOT-JA548288-#1;JA548288;2017-12-13;12;4;21
26683;SHOOT-JA442964-#1;JA442964;2017-09-23;9;7;3
26684;SHOOT-JA442970-#1;JA442970;2017-09-23;9;7;3
26685;SHOOT-JA442987-#1;JA442987;2017-09-23;9;7;4
26686;SHOOT-JA444011-#1;JA444011;2017-09-23;9;7;21
26687;SHOOT-JA444039-#1;JA444039;2017-09-23;9;7;22
26688;SHOOT-JA444894-#1;JA444894;2017-09-24;9;1;15
26689;SHOOT-JA445063-#1;JA445063;2017-09-24;9;1;17
26690;SHOOT-JA445468-#1;JA445468;2017-09-25;9;2;2
26691;SHOOT-JA446201-#1;JA446201;2017-09-25;9;2;15
26692;SHOOT-JA446775-#1;JA446775;2017-09-25;9;2;21
26693;SHOOT-JA553328-#1;JA553328;2017-12-17;12;1;23
26694;SHOOT-JA446872-#1;JA446872;2017-09-25;9;2;23
26695;SHOOT-JA448093-#1;JA448093;2017-09-26;9;3;20
26696;SHOOT-JA448163-#1;JA448163;2017-09-26;9;3;20
26697;SHOOT-JA448335-#1;JA448335;2017-09-27;9;4;1
26698;SHOOT-JA448777-#1;JA448777;2017-09-27;9;4;12
26699;SHOOT-JA448878-#1;JA448878;2017-09-27;9;4;13
26700;SHOOT-JA449223-#1;JA449223;2017-09-27;9;4;16
26701;SHOOT-JA556938-#1;JA556938;2017-12-20;12;4;13
26702;SHOOT-JA449359-#1;JA449359;2017-09-27;9;4;18
26703;SHOOT-JA557372-#1;JA557372;2017-12-20;12;4;20
26704;SHOOT-JA449680-#1;JA449680;2017-09-28;9;5;0
26705;SHOOT-JA451325-#1;JA451325;2017-09-29;9;6;11
26706;SHOOT-JA451609-#1;JA451609;2017-09-29;9;6;14
26707;SHOOT-JA451768-#1;JA451768;2017-09-29;9;6;16
26708;SHOOT-HZ195086-#1;HZ195086;2016-03-21;3;2;2
26709;SHOOT-JA452105-#1;JA452105;2017-09-29;9;6;20
26710;SHOOT-JA452147-#1;JA452147;2017-09-29;9;6;21
26711;SHOOT-JA452316-#1;JA452316;2017-09-30;9;7;0
26712;SHOOT-JA560249-#1;JA560249;2017-12-23;12;7;2
26713;SHOOT-JA452890-#1;JA452890;2017-09-30;9;7;14
26714;SHOOT-JA453629-#1;JA453629;2017-10-01;10;1;3
26715;SHOOT-JA453719-#1;JA453719;2017-10-01;10;1;4
26716;SHOOT-JA453752-#1;JA453752;2017-10-01;10;1;7
26717;SHOOT-JA454700-#1;JA454700;2017-10-02;10;2;1
26718;SHOOT-JA455204-#1;JA455204;2017-10-02;10;2;12
26719;SHOOT-JA455344-#1;JA455344;2017-10-02;10;2;14
26720;SHOOT-JA455927-#1;JA455927;2017-10-02;10;2;19
26721;SHOOT-JA457719-#1;JA457719;2017-10-04;10;4;9
26722;SHOOT-JA561476-#1;JA561476;2017-12-24;12;1;3
26723;SHOOT-JA564083-#1;JA564083;2017-12-27;12;4;3
26724;SHOOT-JA457811-#1;JA457811;2017-10-04;10;4;10
26725;SHOOT-JA458193-#1;JA458193;2017-10-04;10;4;15
26726;SHOOT-JA566350-#1;JA566350;2017-12-29;12;6;3
26727;SHOOT-JA458812-#1;JA458812;2017-10-05;10;5;2
26728;SHOOT-JA567367-#1;JA567367;2017-12-29;12;6;22
26729;SHOOT-JA459264-#1;JA459264;2017-10-05;10;5;12
26730;SHOOT-JA567557-#1;JA567557;2017-12-30;12;7;4
26731;SHOOT-JA459963-#1;JA459963;2017-10-05;10;5;21
26732;SHOOT-JA460031-#1;JA460031;2017-10-05;10;5;22
26733;SHOOT-JA568569-#1;JA568569;2017-12-31;12;1;1
26734;SHOOT-JA568583-#1;JA568583;2017-12-31;12;1;1
26735;SHOOT-JA460211-#1;JA460211;2017-10-06;10;6;3
26736;SHOOT-HZ201938-#1;HZ201938;2016-03-26;3;7;14
26737;SHOOT-JA569451-#1;JA569451;2017-12-31;12;1;22
26738;SHOOT-JA460586-#1;JA460586;2017-10-06;10;6;11
26739;SHOOT-JA461164-#1;JA461164;2017-10-06;10;6;17
26740;SHOOT-JA461488-#1;JA461488;2017-10-06;10;6;20
26741;SHOOT-JB100109-#1;JB100109;2018-01-01;1;2;1
26742;SHOOT-JB100156-#1;JB100156;2018-01-01;1;2;2
26743;SHOOT-JA461603-#1;JA461603;2017-10-06;10;6;0
26744;SHOOT-JB101177-#1;JB101177;2018-01-02;1;3;2
26745;SHOOT-JB101730-#1;JB101730;2018-01-02;1;3;13
26746;SHOOT-JB101767-#1;JB101767;2018-01-02;1;3;14
